1类置信率,2类置信率,3类置信率,预测分类,实际分类,预测正确
6.84E-10,1,3.27E-10,2,2,1
4.83E-12,1,1.56E-11,2,2,1
4.45E-11,1,2.92E-11,2,2,1
1.93E-12,1,2.00E-11,2,2,1
4.42E-11,1,2.21E-11,2,2,1
1.16E-12,1,8.56E-11,2,2,1
4.01E-12,1,1.62E-10,2,2,1
3.08E-11,1,1.99E-09,2,2,1
1.25E-09,0.999999881,7.38E-08,2,2,1
3.53E-07,0.999998927,7.11E-07,2,2,1
8.64E-09,1,3.25E-08,2,2,1
4.98E-08,0.999999881,1.77E-07,2,2,1
1.04E-05,0.999956846,3.28E-05,2,2,1
0.993903816,0.005309943,0.000786208,1,1,1
0.995056987,0.003971478,0.000971512,1,1,1
1,2.01E-08,3.52E-09,1,1,1
1,1.80E-18,4.88E-18,1,1,1
1,2.47E-24,3.93E-23,1,1,1
1,3.40E-18,1.78E-18,1,1,1
1,2.28E-18,6.45E-19,1,1,1
1,8.48E-21,6.87E-21,1,1,1
1,5.92E-22,9.73E-22,1,1,1
1,7.09E-27,7.70E-26,1,1,1
1,4.30E-29,2.30E-27,1,1,1
1,1.34E-32,6.98E-29,1,1,1
1,4.01E-24,3.86E-21,1,1,1
1,7.52E-22,2.48E-20,1,1,1
1,5.06E-25,5.65E-24,1,1,1
1,6.39E-20,2.68E-21,1,1,1
1,2.27E-22,9.62E-24,1,1,1
1,0,0,1,1,1
1,0,0,1,1,1
1,2.41E-12,2.02E-14,1,1,1
1,2.64E-19,4.34E-22,1,1,1
1,2.80E-23,3.11E-26,1,1,1
1,3.22E-16,1.10E-18,1,1,1
1,6.02E-12,1.16E-14,1,1,1
1,2.45E-14,8.66E-17,1,1,1
1,5.19E-14,4.80E-16,1,1,1
1,2.08E-11,2.23E-13,1,1,1
1,2.64E-10,7.71E-12,1,1,1
1,1.76E-15,1.61E-16,1,1,1
1,4.21E-15,1.83E-16,1,1,1
1,3.26E-11,9.69E-13,1,1,1
1,1.75E-13,5.72E-15,1,1,1
1,4.31E-15,1.25E-16,1,1,1
1,1.11E-14,6.08E-16,1,1,1
1,3.52E-32,1.04E-30,1,1,1
1,1.41E-16,3.16E-17,1,1,1
1,8.18E-13,5.65E-14,1,1,1
1,2.11E-16,1.69E-17,1,1,1
1,8.13E-14,5.52E-15,1,1,1
1,5.01E-21,6.94E-22,1,1,1
1,7.33E-19,1.15E-19,1,1,1
1,4.42E-26,3.59E-26,1,1,1
1,5.02E-22,8.13E-23,1,1,1
1,1.25E-23,3.45E-24,1,1,1
1,2.69E-17,7.27E-19,1,1,1
1,1.31E-14,1.98E-16,1,1,1
1,7.67E-14,1.07E-15,1,1,1
1,6.44E-19,1.11E-20,1,1,1
1,5.02E-15,1.21E-15,1,1,1
1,5.13E-12,5.61E-14,1,1,1
1,8.53E-14,2.37E-16,1,1,1
1,4.71E-13,3.71E-15,1,1,1
1,4.06E-13,3.13E-15,1,1,1
1,2.15E-10,2.10E-12,1,1,1
1,4.75E-13,9.13E-16,1,1,1
1,5.60E-14,1.70E-16,1,1,1
1,6.37E-11,6.47E-13,1,1,1
1,4.69E-09,3.98E-11,1,1,1
0.999995708,4.18E-06,7.00E-08,1,1,1
0.999999642,3.70E-07,5.48E-09,1,1,1
1,6.84E-12,4.98E-13,1,1,1
1,1.47E-13,1.27E-14,1,1,1
1,1.28E-11,6.78E-13,1,1,1
1,2.31E-12,5.66E-13,1,1,1
1,3.24E-11,3.99E-12,1,1,1
1,9.07E-10,1.97E-10,1,1,1
1,3.59E-12,9.75E-12,1,1,1
1,6.99E-14,3.83E-14,1,1,1
1,2.42E-10,2.50E-11,1,1,1
1,1.09E-09,1.81E-10,1,1,1
1,5.26E-10,5.76E-11,1,1,1
1,1.38E-11,2.46E-12,1,1,1
1,1.42E-08,1.95E-09,1,1,1
1,2.61E-09,2.72E-10,1,1,1
0.999327183,0.000667576,5.27E-06,1,1,1
0.997244358,0.002736348,1.93E-05,1,1,1
0.967100918,0.032749698,0.000149429,1,1,1
0.987872124,0.012079169,4.88E-05,1,1,1
0.00021053,0.999782741,6.74E-06,2,2,1
2.54E-05,0.999973297,1.31E-06,2,2,1
5.29E-09,1,2.97E-09,2,2,1
4.86E-11,1,4.15E-10,2,2,1
4.71E-11,1,6.26E-11,2,2,1
3.91E-11,1,6.92E-10,2,2,1
4.52E-11,1,2.12E-09,2,2,1
1.92E-11,1,4.06E-10,2,2,1
5.55E-12,1,7.42E-10,2,2,1
5.27E-11,1,2.71E-10,2,2,1
2.41E-10,1,4.06E-10,2,2,1
1.12E-11,1,2.12E-10,2,2,1
1.47E-09,1,9.22E-09,2,2,1
6.78E-09,1,1.05E-08,2,2,1
1.49E-07,0.999999762,1.13E-07,2,2,1
8.44E-05,0.999901652,1.39E-05,2,2,1
0.000160547,0.999817431,2.20E-05,2,2,1
2.14E-05,0.99996984,8.67E-06,2,2,1
1,4.47E-11,4.88E-11,1,1,1
1,1.41E-14,7.04E-15,1,1,1
1,2.55E-22,1.59E-21,1,1,1
1,6.14E-18,1.80E-18,1,1,1
1,2.29E-32,7.42E-30,1,1,1
1,1.73E-35,2.38E-32,1,1,1
1,7.39E-32,2.83E-29,1,1,1
1,5.32E-33,1.75E-29,1,1,1
1,6.34E-25,6.84E-23,1,1,1
1,1.48E-21,1.21E-19,1,1,1
1,1.04E-22,7.99E-21,1,1,1
1,6.67E-22,3.80E-22,1,1,1
1,2.96E-23,8.67E-24,1,1,1
1,1.48E-20,2.35E-22,1,1,1
1,2.50E-21,6.18E-23,1,1,1
1,7.81E-21,1.68E-22,1,1,1
1,8.81E-18,4.47E-20,1,1,1
1,8.92E-18,9.47E-20,1,1,1
1,2.34E-21,4.47E-24,1,1,1
1,2.27E-25,5.79E-28,1,1,1
1,1.15E-16,2.78E-19,1,1,1
1,5.38E-11,1.52E-13,1,1,1
1,2.10E-13,3.05E-16,1,1,1
1,7.95E-11,2.70E-13,1,1,1
1,2.31E-14,2.07E-16,1,1,1
1,1.01E-19,7.37E-21,1,1,1
0.999999881,1.26E-07,9.91E-09,1,1,1
0.999999881,6.79E-08,5.19E-09,1,1,1
0.999952555,4.38E-05,3.55E-06,1,1,1
0.999998689,1.22E-06,8.53E-08,1,1,1
0.999995351,4.51E-06,1.39E-07,1,1,1
0.999505997,0.000493335,7.44E-07,1,1,1
1,1.51E-09,5.04E-11,1,1,1
1,6.50E-18,1.18E-18,1,1,1
1,8.38E-18,1.77E-18,1,1,1
1,1.34E-17,7.56E-19,1,1,1
1,4.28E-19,5.92E-20,1,1,1
1,2.37E-20,5.27E-21,1,1,1
1,1.15E-23,2.32E-24,1,1,1
1,5.67E-19,8.37E-20,1,1,1
1,1.58E-19,3.49E-20,1,1,1
1,3.19E-22,1.78E-22,1,1,1
1,1.67E-20,3.78E-22,1,1,1
1,2.44E-19,1.59E-21,1,1,1
1,4.18E-20,3.17E-22,1,1,1
1,1.08E-19,4.83E-21,1,1,1
1,1.28E-11,5.17E-13,1,1,1
1,2.25E-15,3.12E-18,1,1,1
1,1.26E-13,2.48E-15,1,1,1
1,1.02E-20,2.00E-23,1,1,1
1,3.27E-17,9.58E-20,1,1,1
1,2.62E-17,4.63E-20,1,1,1
1,2.70E-14,1.89E-16,1,1,1
1,7.16E-22,1.18E-23,1,1,1
0.999999881,1.01E-07,8.07E-10,1,1,1
0.999999642,3.11E-07,2.04E-09,1,1,1
0.999464929,0.000533753,1.37E-06,1,1,1
0.999974132,2.54E-05,4.20E-07,1,1,1
0.999999404,5.56E-07,1.44E-08,1,1,1
1,1.29E-08,5.66E-10,1,1,1
1,5.38E-11,1.99E-12,1,1,1
1,7.66E-13,1.70E-13,1,1,1
1,1.00E-10,4.39E-11,1,1,1
1,5.83E-14,7.66E-14,1,1,1
1,3.58E-13,1.09E-12,1,1,1
1,2.56E-12,3.67E-13,1,1,1
1,4.26E-09,3.84E-10,1,1,1
1,4.09E-09,4.96E-10,1,1,1
1,5.08E-10,2.01E-10,1,1,1
1,4.18E-10,3.14E-10,1,1,1
1,1.67E-10,4.40E-10,1,1,1
1,1.42E-09,2.09E-10,1,1,1
0.999950171,4.84E-05,1.40E-06,1,1,1
1,9.58E-09,1.18E-09,1,1,1
0.999650121,0.000344252,5.56E-06,1,1,1
0.973611355,0.026294274,9.44E-05,1,1,1
9.43E-08,0.999999881,2.64E-08,2,2,1
1.58E-08,1,5.23E-10,2,2,1
5.38E-08,1,4.24E-09,2,2,1
2.82E-10,1,5.88E-11,2,2,1
1.99E-11,1,8.85E-11,2,2,1
4.13E-12,1,1.51E-11,2,2,1
3.96E-12,1,5.22E-10,2,2,1
2.80E-12,1,1.65E-10,2,2,1
6.77E-12,1,1.03E-10,2,2,1
8.49E-12,1,2.35E-10,2,2,1
3.81E-11,1,2.33E-10,2,2,1
1.67E-11,1,5.75E-11,2,2,1
1.44E-10,1,1.16E-09,2,2,1
3.56E-09,1,1.79E-08,2,2,1
1.48E-07,0.999999642,2.34E-07,2,2,1
0.999999166,7.35E-07,1.05E-07,1,1,1
1,1.92E-11,2.87E-12,1,1,1
1,3.37E-15,4.21E-15,1,1,1
1,2.24E-18,4.06E-17,1,1,1
1,1.01E-19,1.09E-18,1,1,1
1,3.98E-35,3.86E-32,1,1,1
1,1.01E-37,1.54E-34,1,1,1
1,2.21E-30,1.54E-28,1,1,1
1,6.68E-23,1.62E-21,1,1,1
1,8.21E-22,3.61E-20,1,1,1
1,2.99E-21,1.89E-20,1,1,1
1,3.03E-15,1.18E-15,1,1,1
1,5.72E-23,6.38E-24,1,1,1
1,2.67E-20,6.99E-22,1,1,1
1,5.26E-17,3.98E-19,1,1,1
1,2.34E-28,6.74E-30,1,1,1
1,3.00E-19,5.87E-21,1,1,1
1,6.78E-16,1.44E-17,1,1,1
1,7.44E-22,2.55E-24,1,1,1
1,4.65E-27,7.24E-30,1,1,1
1,6.07E-14,3.82E-17,1,1,1
1,6.06E-21,1.42E-23,1,1,1
1,3.70E-11,9.49E-14,1,1,1
1,1.48E-11,7.63E-14,1,1,1
1,2.00E-08,1.45E-10,1,1,1
1,1.53E-08,9.98E-11,1,1,1
1,2.01E-08,5.11E-10,1,1,1
0.999988556,1.11E-05,3.06E-07,1,1,1
0.999580681,0.000400661,1.87E-05,1,1,1
0.999999523,1.75E-07,3.24E-07,1,1,1
0.95605582,0.043904308,3.99E-05,1,1,1
5.49E-05,0.999944329,7.91E-07,2,2,1
3.42E-06,0.999996543,3.38E-08,2,2,1
0.956045508,0.043940675,1.37E-05,1,1,1
0.940690756,0.059158023,0.000151201,1,1,1
0.999915361,8.30E-05,1.72E-06,1,1,1
0.999999642,3.51E-07,2.72E-08,1,1,1
0.999999404,5.92E-07,4.28E-08,1,1,1
1,1.47E-08,4.68E-10,1,1,1
1,1.92E-13,8.90E-15,1,1,1
1,3.84E-14,2.22E-15,1,1,1
1,4.64E-08,5.28E-10,1,1,1
1,2.11E-09,2.32E-11,1,1,1
1,1.22E-16,2.18E-18,1,1,1
1,6.69E-24,2.35E-24,1,1,1
1,4.83E-22,8.74E-23,1,1,1
1,7.54E-20,8.81E-21,1,1,1
1,2.37E-15,1.12E-16,1,1,1
1,2.74E-15,2.02E-17,1,1,1
1,2.75E-15,6.22E-18,1,1,1
1,1.03E-20,5.64E-23,1,1,1
1,1.32E-17,4.79E-20,1,1,1
1,7.37E-16,3.82E-18,1,1,1
1,3.59E-11,1.70E-13,1,1,1
0.999999881,7.36E-08,3.18E-10,1,1,1
0.999999642,3.93E-07,4.00E-09,1,1,1
0.999999762,2.42E-07,2.60E-09,1,1,1
0.999998093,1.93E-06,3.39E-08,1,1,1
0.999993563,6.40E-06,2.52E-08,1,1,1
0.999999046,9.07E-07,1.26E-08,1,1,1
1,4.92E-08,9.83E-10,1,1,1
1,2.54E-08,5.75E-10,1,1,1
1,8.38E-09,4.27E-10,1,1,1
1,1.63E-10,1.35E-11,1,1,1
1,1.99E-13,9.67E-14,1,1,1
1,1.94E-10,3.25E-11,1,1,1
1,5.27E-09,1.22E-10,1,1,1
1,2.28E-08,1.34E-09,1,1,1
1,1.35E-08,6.81E-10,1,1,1
1,2.88E-09,1.59E-10,1,1,1
1,2.11E-09,1.82E-10,1,1,1
1,5.27E-09,6.48E-10,1,1,1
1,2.44E-08,2.09E-09,1,1,1
0.999999881,1.55E-07,1.26E-08,1,1,1
0.999993086,6.39E-06,4.56E-07,1,1,1
0.99661839,0.003328789,5.27E-05,1,1,1
0.654393673,0.34522295,0.000383439,1,1,1
6.51E-08,0.999999881,3.89E-08,2,2,1
3.46E-08,1,2.33E-08,2,2,1
4.03E-08,1,2.88E-09,2,2,1
1.73E-09,1,4.49E-10,2,2,1
5.14E-10,1,2.48E-10,2,2,1
5.19E-11,1,2.94E-11,2,2,1
4.07E-11,1,9.65E-10,2,2,1
7.31E-10,1,2.56E-09,2,2,1
4.49E-10,1,2.18E-08,2,2,1
1.20E-10,1,9.23E-10,2,2,1
5.65E-12,1,2.89E-11,2,2,1
4.02E-11,1,2.40E-10,2,2,1
7.54E-11,1,1.24E-09,2,2,1
1,1.42E-12,4.47E-12,1,1,1
1,7.72E-15,6.86E-15,1,1,1
1,1.12E-32,5.38E-29,1,1,1
1,4.57E-23,1.05E-20,1,1,1
1,4.25E-25,7.85E-23,1,1,1
1,7.79E-30,8.08E-28,1,1,1
1,3.51E-26,1.20E-25,1,1,1
1,2.22E-26,5.88E-26,1,1,1
1,1.99E-24,1.76E-24,1,1,1
1,3.74E-20,2.67E-20,1,1,1
1,2.42E-30,6.02E-29,1,1,1
1,1.46E-26,2.21E-25,1,1,1
1,7.83E-26,1.16E-26,1,1,1
1,4.76E-19,2.33E-20,1,1,1
1,2.16E-13,4.73E-15,1,1,1
1,6.58E-17,9.32E-19,1,1,1
1,5.90E-16,1.10E-17,1,1,1
1,6.05E-24,1.95E-25,1,1,1
1,9.74E-16,1.58E-17,1,1,1
1,6.89E-20,3.29E-22,1,1,1
1,2.50E-11,2.74E-14,1,1,1
1,2.79E-14,1.30E-16,1,1,1
1,7.88E-10,1.47E-11,1,1,1
0.999999881,7.70E-08,7.99E-11,1,1,1
0.999998212,1.81E-06,3.69E-09,1,1,1
0.999883056,0.000116514,4.07E-07,1,1,1
0.999991894,8.01E-06,1.21E-07,1,1,1
0.169834584,0.830153883,1.15E-05,2,2,1
0.265107185,0.734876513,1.63E-05,2,2,1
0.012105856,0.98787272,2.14E-05,2,2,1
0.000559937,0.999439657,3.73E-07,2,2,1
1.28E-06,0.999998689,1.87E-08,2,2,1
6.86E-10,1,2.89E-11,2,2,1
1.54E-09,1,5.07E-11,2,2,1
4.33E-07,0.999999523,8.57E-09,2,2,1
1.69E-07,0.999999881,4.56E-09,2,2,1
1.02E-09,1,4.36E-11,2,2,1
1.77E-07,0.999999881,2.93E-09,2,2,1
3.81E-05,0.999961734,6.20E-08,2,2,1
0.999999762,2.10E-07,1.20E-09,1,1,1
0.999999762,2.24E-07,8.00E-09,1,1,1
0.999898672,0.000100833,5.27E-07,1,1,1
0.999996424,3.53E-06,8.53E-09,1,1,1
1,7.07E-13,7.64E-15,1,1,1
1,1.42E-14,5.84E-16,1,1,1
1,9.18E-16,2.40E-17,1,1,1
1,1.16E-18,9.02E-21,1,1,1
1,4.24E-21,3.14E-23,1,1,1
1,7.17E-18,9.21E-21,1,1,1
1,5.47E-14,1.84E-16,1,1,1
1,1.32E-17,8.52E-20,1,1,1
1,6.53E-14,5.27E-16,1,1,1
1,6.20E-11,5.67E-13,1,1,1
1,8.97E-09,1.04E-10,1,1,1
0.999996901,3.09E-06,2.40E-08,1,1,1
0.999998689,1.29E-06,7.11E-09,1,1,1
1,5.16E-08,7.54E-10,1,1,1
0.999952912,4.69E-05,1.08E-07,1,1,1
1,6.44E-15,9.42E-17,1,1,1
1,4.50E-08,9.93E-10,1,1,1
0.999999523,4.69E-07,6.47E-09,1,1,1
0.99999845,1.50E-06,3.27E-08,1,1,1
0.999999642,3.36E-07,8.20E-09,1,1,1
1,1.13E-10,7.16E-12,1,1,1
0.999998689,1.29E-06,2.17E-08,1,1,1
1,3.68E-08,1.57E-09,1,1,1
0.999999762,2.47E-07,4.16E-09,1,1,1
1,1.93E-09,1.04E-10,1,1,1
0.999999881,9.68E-08,2.57E-09,1,1,1
0.999999762,1.86E-07,5.22E-09,1,1,1
0.999999285,6.68E-07,1.24E-08,1,1,1
0.999979138,2.04E-05,4.43E-07,1,1,1
0.999997616,2.24E-06,6.86E-08,1,1,1
0.999995112,4.61E-06,1.85E-07,1,1,1
0.999966621,3.27E-05,7.34E-07,1,1,1
0.999963164,3.54E-05,1.39E-06,1,1,1
0.999207914,0.000780008,1.21E-05,1,1,1
0.40936774,0.589775085,0.000857202,2,2,1
6.28E-06,0.999991894,1.81E-06,2,2,1
5.67E-08,1,2.14E-08,2,2,1
3.24E-09,1,1.23E-10,2,2,1
6.39E-09,1,6.67E-10,2,2,1
2.57E-11,1,4.87E-12,2,2,1
1.74E-10,1,8.80E-11,2,2,1
3.37E-10,1,3.32E-10,2,2,1
1.35E-10,1,2.94E-09,2,2,1
1.09E-10,1,2.70E-09,2,2,1
4.27E-10,1,2.19E-09,2,2,1
1.73E-11,1,9.20E-11,2,2,1
2.51E-09,1,9.02E-10,2,2,1
0.999998689,1.09E-06,2.21E-07,1,1,1
1,2.07E-14,3.78E-14,1,1,1
1,7.22E-23,4.21E-21,1,1,1
1,7.22E-36,3.56E-31,1,1,1
1,4.00E-31,1.55E-27,1,1,1
1,1.04E-37,1.98E-33,1,1,1
1,3.09E-35,7.70E-33,1,1,1
1,8.05E-24,1.15E-23,1,1,1
1,7.90E-17,1.77E-17,1,1,1
1,1.29E-19,1.94E-20,1,1,1
1,3.29E-24,1.30E-24,1,1,1
1,7.13E-23,1.59E-23,1,1,1
1,9.25E-29,1.34E-28,1,1,1
1,3.73E-15,2.44E-16,1,1,1
1,2.47E-11,4.66E-12,1,1,1
1,1.95E-11,2.00E-12,1,1,1
1,3.57E-09,1.52E-10,1,1,1
1,1.35E-12,1.18E-13,1,1,1
1,9.55E-12,5.53E-13,1,1,1
1,1.85E-11,8.86E-13,1,1,1
1,4.94E-17,2.46E-18,1,1,1
1,3.38E-19,2.42E-21,1,1,1
1,2.51E-13,2.71E-15,1,1,1
0.999847651,0.000152374,1.74E-09,1,1,1
0.029212128,0.970786273,1.63E-06,2,2,1
0.015679492,0.984319031,1.56E-06,2,2,1
4.60E-05,0.999953628,3.53E-07,2,2,1
4.32E-05,0.999956727,9.73E-08,2,2,1
7.37E-07,0.999999285,1.52E-09,2,2,1
2.34E-09,1,4.92E-11,2,2,1
2.93E-08,1,5.09E-10,2,2,1
8.20E-12,1,6.96E-13,2,2,1
3.82E-09,1,1.27E-10,2,2,1
2.39E-09,1,4.07E-11,2,2,1
4.45E-11,1,5.75E-13,2,2,1
9.87E-13,1,4.26E-14,2,2,1
3.50E-11,1,1.61E-12,2,2,1
1.14E-10,1,6.28E-12,2,2,1
2.10E-10,1,1.63E-11,2,2,1
7.87E-07,0.999999166,2.17E-09,2,2,1
0.999761045,0.000239,2.55E-08,1,1,1
0.999999762,1.80E-07,4.73E-10,1,1,1
0.999999881,1.57E-07,2.23E-09,1,1,1
1,8.64E-18,4.56E-19,1,1,1
1,3.16E-17,2.76E-18,1,1,1
1,7.09E-16,6.28E-18,1,1,1
1,7.18E-15,2.01E-16,1,1,1
1,1.63E-17,1.58E-19,1,1,1
1,5.56E-13,4.22E-15,1,1,1
1,1.97E-11,1.32E-13,1,1,1
0.999996901,3.10E-06,3.69E-08,1,1,1
1,5.92E-11,7.57E-13,1,1,1
0.999999762,2.91E-07,1.90E-09,1,1,1
0.999958277,4.14E-05,3.42E-07,1,1,1
0.000138414,0.999850154,1.14E-05,2,2,1
0.029968217,0.970013261,1.84E-05,2,1,0
0.000397071,0.999593794,9.22E-06,2,2,1
0.999999285,6.56E-07,4.87E-10,1,1,1
0.999999642,3.30E-07,2.75E-09,1,1,1
1,1.34E-15,1.22E-16,1,1,1
1,1.08E-11,3.60E-13,1,1,1
1,4.65E-08,1.07E-09,1,1,1
1,9.30E-09,1.94E-10,1,1,1
1,6.63E-10,1.75E-11,1,1,1
1,1.80E-12,1.32E-13,1,1,1
0.999996424,3.57E-06,7.60E-09,1,1,1
0.999999285,6.82E-07,1.52E-08,1,1,1
0.999998808,1.15E-06,9.58E-09,1,1,1
1,1.88E-09,6.00E-10,1,1,1
1,2.28E-10,1.49E-10,1,1,1
0.999999762,2.71E-07,1.94E-08,1,1,1
0.999995589,4.32E-06,1.01E-07,1,1,1
0.999999523,5.33E-07,3.16E-08,1,1,1
0.99999094,8.71E-06,3.22E-07,1,1,1
0.999937057,6.24E-05,5.79E-07,1,1,1
0.999999762,2.10E-07,2.40E-08,1,1,1
0.994847178,0.004866291,0.000286468,1,1,1
0.914367318,0.085194111,0.000438507,1,1,1
0.00010026,0.999887228,1.25E-05,2,2,1
1.38E-06,0.999997735,8.90E-07,2,2,1
4.34E-08,1,9.76E-09,2,2,1
1.94E-06,0.999998093,1.61E-08,2,2,1
2.44E-07,0.999999762,3.24E-08,2,2,1
4.54E-11,1,1.34E-11,2,2,1
1.33E-12,1,8.23E-12,2,2,1
1.35E-09,1,4.00E-10,2,2,1
4.42E-09,1,1.30E-08,2,2,1
6.49E-09,1,3.11E-08,2,2,1
8.76E-09,1,5.84E-09,2,2,1
9.22E-10,1,1.70E-09,2,2,1
4.36E-09,1,1.46E-08,2,2,1
1,2.95E-15,3.02E-13,1,1,1
1,4.26E-24,2.32E-21,1,1,1
1,7.96E-19,1.06E-17,1,1,1
1,2.16E-19,5.39E-19,1,1,1
1,7.20E-32,2.84E-28,1,1,1
1,0,5.48E-38,1,1,1
1,0,7.56E-35,1,1,1
1,4.94E-26,1.13E-25,1,1,1
1,1.00E-17,1.77E-18,1,1,1
1,3.98E-29,1.60E-27,1,1,1
1,1.43E-33,1.06E-31,1,1,1
1,1.45E-23,4.73E-24,1,1,1
1,8.38E-27,4.16E-27,1,1,1
1,1.99E-20,5.61E-21,1,1,1
1,3.00E-10,5.40E-11,1,1,1
1,5.38E-08,1.69E-09,1,1,1
0.999995232,4.80E-06,3.75E-08,1,1,1
0.999986291,1.37E-05,3.45E-08,1,1,1
0.999998808,1.16E-06,1.31E-08,1,1,1
1,5.65E-10,1.80E-10,1,1,1
1,5.62E-13,1.35E-13,1,1,1
1,6.57E-13,2.09E-13,1,1,1
0.974400163,0.025599448,3.85E-07,1,2,0
0.009345572,0.990654409,5.08E-08,2,2,1
2.89E-05,0.999971032,7.74E-08,2,2,1
2.91E-08,1,3.70E-10,2,2,1
0.004581111,0.99541676,2.16E-06,2,2,1
0.000151682,0.999848127,1.32E-07,2,2,1
6.44E-09,1,2.41E-10,2,2,1
2.12E-10,1,1.80E-11,2,2,1
5.09E-11,1,2.88E-12,2,2,1
4.25E-10,1,2.24E-11,2,2,1
1.25E-09,1,6.08E-11,2,2,1
7.62E-07,0.999999285,4.07E-09,2,2,1
1.12E-05,0.999988794,3.79E-08,2,2,1
1.20E-09,1,1.21E-11,2,2,1
2.48E-13,1,6.82E-15,2,2,1
1.10E-10,1,1.59E-11,2,2,1
9.41E-05,0.999905705,1.06E-07,2,2,1
3.25E-06,0.999996781,4.26E-08,2,2,1
0.961016476,0.038983297,2.62E-07,1,1,1
0.999981642,1.84E-05,2.29E-08,1,1,1
1,2.58E-11,6.74E-13,1,1,1
1,1.69E-15,6.86E-17,1,1,1
1,6.49E-17,2.56E-18,1,1,1
1,2.15E-17,8.53E-19,1,1,1
1,9.21E-16,1.28E-17,1,1,1
1,3.66E-17,1.24E-18,1,1,1
1,4.57E-15,5.26E-17,1,1,1
0.999996901,3.09E-06,3.91E-08,1,1,1
0.908796608,0.091148928,5.45E-05,1,1,1
0.89192158,0.108075976,2.47E-06,1,1,1
0.239342883,0.760641396,1.56E-05,2,1,0
0.002340987,0.997658134,8.85E-07,2,1,0
0.008851601,0.991146147,2.19E-06,2,1,0
0.056844201,0.943151057,4.74E-06,2,1,0
0.923628271,0.076368257,3.56E-06,1,1,1
0.999999285,6.69E-07,1.15E-09,1,1,1
1,3.87E-17,8.03E-18,1,1,1
1,7.87E-12,2.63E-11,1,1,1
1,5.74E-16,3.49E-17,1,1,1
1,9.05E-13,4.85E-14,1,1,1
1,2.94E-13,1.30E-14,1,1,1
1,3.90E-14,1.06E-14,1,1,1
1,4.11E-11,1.47E-11,1,1,1
0.999999881,1.16E-07,6.31E-09,1,1,1
1,7.62E-10,1.02E-10,1,1,1
1,3.49E-10,1.49E-11,1,1,1
1,3.70E-08,1.93E-09,1,1,1
0.999999762,2.79E-07,7.99E-09,1,1,1
0.999881864,0.000117145,9.57E-07,1,1,1
0.999990702,8.95E-06,3.09E-07,1,1,1
0.999859333,0.000137959,2.71E-06,1,1,1
0.999966502,3.30E-05,4.85E-07,1,1,1
0.999985337,1.43E-05,3.20E-07,1,1,1
0.999821484,0.000169391,9.12E-06,1,1,1
0.987255216,0.012706019,3.88E-05,1,1,1
0.038555477,0.961301029,0.000143513,2,2,1
5.61E-07,0.999999285,1.08E-07,2,2,1
4.55E-07,0.999999523,3.67E-08,2,2,1
3.76E-07,0.999999642,8.91E-09,2,2,1
1.75E-08,1,3.31E-09,2,2,1
5.76E-08,1,3.19E-08,2,2,1
1.32E-07,0.999999881,4.15E-08,2,2,1
6.83E-10,1,3.42E-10,2,2,1
4.80E-10,1,6.03E-11,2,2,1
1.22E-08,1,1.03E-09,2,2,1
4.47E-07,0.999999285,2.14E-07,2,2,1
6.08E-08,0.999999881,5.58E-08,2,2,1
2.56E-06,0.999997139,3.34E-07,2,2,1
2.76E-07,0.999999762,2.08E-08,2,2,1
1,1.89E-16,2.63E-14,1,1,1
1,1.26E-32,9.25E-28,1,1,1
1,1.89E-26,1.89E-23,1,1,1
1,1.72E-36,5.05E-32,1,1,1
1,2.50E-14,4.64E-15,1,1,1
1,0,3.25E-35,1,1,1
1,6.52E-29,2.56E-27,1,1,1
1,1.42E-26,4.85E-25,1,1,1
1,4.94E-25,7.09E-24,1,1,1
1,2.78E-32,1.41E-30,1,1,1
1,1.39E-32,2.13E-31,1,1,1
1,1.93E-34,6.19E-34,1,1,1
1,5.64E-23,7.77E-24,1,1,1
1,2.54E-20,4.70E-21,1,1,1
1,1.50E-16,1.29E-16,1,1,1
1,2.28E-08,5.26E-10,1,1,1
0.996418953,0.003579866,1.22E-06,1,1,1
0.108483538,0.891502619,1.38E-05,2,1,0
0.996935129,0.003064833,3.90E-08,1,1,1
1,5.23E-13,8.20E-12,1,1,1
1,1.07E-14,2.67E-14,1,1,1
1,5.25E-08,1.22E-08,1,1,1
0.991050959,0.008936752,1.23E-05,1,1,1
0.867209077,0.132789433,1.44E-06,1,2,0
0.269232094,0.730726898,4.10E-05,2,1,0
1.09E-05,0.999989152,3.20E-08,2,2,1
0.000470428,0.999529481,1.19E-07,2,2,1
4.81E-05,0.999951363,5.41E-07,2,2,1
1.84E-09,1,8.50E-11,2,2,1
1.89E-11,1,1.08E-12,2,2,1
1.07E-09,1,3.16E-11,2,2,1
3.38E-10,1,1.54E-11,2,2,1
1.44E-06,0.999998569,7.38E-09,2,2,1
0.011524682,0.988457263,1.81E-05,2,2,1
0.990534842,0.009444631,2.06E-05,1,1,1
0.829257071,0.170741469,1.49E-06,1,1,1
1.07E-07,0.999999881,1.33E-09,2,2,1
0.00692876,0.993069172,2.14E-06,2,2,1
0.999999881,1.76E-07,1.03E-08,1,1,1
0.449865937,0.550113142,2.09E-05,2,1,0
1,1.43E-10,8.42E-13,1,1,1
1,3.04E-13,1.11E-14,1,1,1
1,7.01E-09,2.88E-10,1,1,1
1,9.70E-09,1.03E-10,1,1,1
